Character,Move Name,Move Input,GIF URL,
Geese,Raging Storm,"d/b, hcb, d/f+1+2",https://gfycat.com/badnaturalcrayfish,
Geese,Raigou Midaretsuki,"1, 2, 1, 2",https://gfycat.com/scentedtartblackmamba,
Geese,Tenha Uchi,1,https://gfycat.com/mealyredflounder,
Geese,Tenha Jinchusen,"1, 1, 2",https://gfycat.com/cheapclosedankole,
Geese,Jyurin Midaretsuki,"1, 2, 1, 1",https://gfycat.com/incrediblesecondaryatlanticbluetang,
Geese,Jyurin Niren to Raikou Mawashi-Geri,"1, 2, 3",https://gfycat.com/halfpleasedasiansmallclawedotter,
Geese,Fuwa,2,https://gfycat.com/fixedfatbird,
Geese,Mikazuki Nidan-Geri,"3, 3",https://gfycat.com/palatablebonychimpanzee,
Geese,Kozan Mawasi-Geri,4,https://gfycat.com/talluncomfortableibisbill,
Geese,Kassatsuakken : Suigetsu Uchi,1+2,https://gfycat.com/ZealousIllegalGrebe,
Geese,Nioh Kuzushi,f+2,https://gfycat.com/delayedrashfallowdeer,
Geese,Nioh Dokoku,"f+2when con, nects1",https://gfycat.com/creativecompetentdowitcher,this is what the actual notation is in T7C; it is not ideal
Geese,Zettou Sokutou-Geri,f+4,https://gfycat.com/complicatedhiddenglassfrog,
Geese,Hien Shikkyaku,f+1+2,https://gfycat.com/amplearidcero,
Geese,Murasame Raisou,"d/f+1, 1",https://gfycat.com/daringlimpingbarebirdbat,
Geese,Murasame Zettou,"d/f+1, 4",https://gfycat.com/glisteningoptimisticfugu,
Geese,Fusumae Yaburi,d/f+2,https://gfycat.com/hugeheavybittern,
Geese,Kekkai Shomon Nidan-Geri,"d/f+3, 4",https://gfycat.com/caringunnaturalamurratsnake,
Geese,Kekkai-Geri to Fudo Kassatsu Uraken,"d/f+3, 4~2",https://gfycat.com/diligentelderlybirdofparadise,
Geese,Kekkai-Geri to Raiko Mawasi-Geri,"d/f+3, 4~3",https://gfycat.com/blindbareavians,
Geese,Yakotsuki,d/b or d+1 or FC d/b or d+1 BT d+1 or 2,https://gfycat.com/cavernousgiddyfairyfly,GIF whiffs. REDO
Geese,Unsuiwari,d/b or d+2 or FC 2,https://gfycat.com/grotesquenecessarycockatiel,
Geese,Kokotsuharai to Yakoutsuki,"d+3, 1",https://gfycat.com/littleimprobablecattle,
Geese,Kusanabiki-Geri,d/b or d+4 or FC 4,https://gfycat.com/anchoreduncommoncheetah,
Geese,Kouten Bakusai,d+1+2,https://gfycat.com/scornfulflawlessheterodontosaurus,
Geese,Kobokurenpatsuki,"b+1, 2",https://gfycat.com/rarefriendlyintermediateegret,
Geese,Fudo Kassatsu Uraken,b+2,https://gfycat.com/flakytotallabradorretriever,
Geese,Inazumageri to Tenyaburi,"b+3, 2",https://gfycat.com/unequaleduntriedelephant,
Geese,Fukuto : Hitchugeri to Ryuzukake-Geri,"b+4, 4",https://gfycat.com/completeactualguppy,
Geese,Rouendou,"f, f, f+1",https://gfycat.com/flakyevilamericanshorthair,
Geese,Ajaku Tukikage,WS 1,https://gfycat.com/infiniteuntimelybobcat,
Geese,Teketsu Shou,WS 2,https://gfycat.com/descriptiveoptimalkoi,
Geese,Tenshukaku,WS 2 when hit F+2,https://gfycat.com/ornatebestadmiralbutterfly,
Geese,Jayanagi,WS 3,https://gfycat.com/FlickeringEquatorialAmethystsunbird,
Geese,Shoten Myojyo Uchi,FC d/f+1,https://gfycat.com/chubbyfondemperorshrimp,
Geese,Urasigure-Geri,SS 3,https://gfycat.com/lastrigidamericanalligator,
Geese,Amagiwari,jump 1,https://gfycat.com/nauticalemotionaleyra,
Geese,Tobi Renda Shou,jump 2,https://gfycat.com/welcomeagitatedfirefly,
Geese,Murakumo,jump 3,https://gfycat.com/sanevictoriousfrenchbulldog,
Geese,Tobikomi Uto Sakkatsu-Geri,jump 4,https://gfycat.com/selfreliantdarkdove,
Geese,Taunt,1+3+4,https://gfycat.com/oldcompassionateacornbarnacle,
Geese,Ko Satsu Shou,approach enemy 1+3,https://gfycat.com/scalycomfortabledog,
Geese,Ko Satsu Shou,approach enemy f+1+3,https://gfycat.com/SatisfiedWarpedAfricanclawedfrog,
Geese,Ko Satsu Nage,approach enemy 2+4,https://gfycat.com/eageragitateddrongo,
Geese,Ko Satsu Nage,approach enemy f+2+4,https://gfycat.com/BreakableAlarmedChick,
Geese,Ko Satsu Shou,approach enemy from left 1+3 or 2+4,https://gfycat.com/presentflawlessdesertpupfish,
Geese,Ko Satsu Nage,approach enemy from right 1+3 or 2+4,https://gfycat.com/saddefensivehorsemouse,
Geese,Shinkuu Nage,approach enemy from behind 1+3 or 2+4,https://gfycat.com/complexselfassuredafricanaugurbuzzard,
Geese,Shinkuu Nage,approach enemy b+1+2,https://gfycat.com/faithfulgregariousferret,
Geese,Raimei Gouha Nage,opponent down d+1+3 or 2+4,https://gfycat.com/flakydamagedcorydorascatfish,
Geese,Jyoudan Atemi,time with enemy high attack hcb+1+3,https://gfycat.com/completepitifulharpyeagle,
Geese,Chuudan Atemi,time with enemy mid attack hcb+2+4,https://gfycat.com/mindlessgracefulbedlingtonterrier,
Geese,Gedan Atemi,time with enemy low attack hcb+1+4 or 2+3,https://gfycat.com/sanesameamethystgemclam,
Gigas,Rage Art,in rage 1+2,https://gfycat.com/whitewealthyauk,
Gigas,Rage Drive,in rage f+3+4*,https://gfycat.com/hospitableediblebullfrog,
Gigas,Rage Drive - Metal Crusher,"in rage f+3+4*, 1",https://gfycat.com/hoarseloathsomefox,
Gigas,Rage Drive - Hell Crusher,"in rage f+3+4*, 2",https://gfycat.com/linearsparklingincatern,
Gigas,Rage Drive - Advancing Giant Press,"in rage f+3+4*, 1+2",https://gfycat.com/mindlessforsakenafricanwildcat,
Gigas,Iron Breaker,"1, 2",https://gfycat.com/friendlyparallelcero,
Gigas,Double Gimlet,"2, 1",https://gfycat.com/unacceptablepertinentalligatorsnappingturtle,
Gigas,Double Gimlet to Golem Setup,"2, 1, 3+4",https://gfycat.com/GoodnaturedDaringFlyingfox,
Gigas,Left Wrench Kick,3,https://gfycat.com/deepagedgiantschnauzer,
Gigas,Right Wrench Kick,4,https://gfycat.com/distantinfatuatedarmyant,
Gigas,Mad Rampage,"f+2, 1, 1",https://gfycat.com/imaginarypoliteamericanindianhorse,
Gigas,Double Monster Hook,"f+2, f+1",https://gfycat.com/unrealisticinfamousatlanticblackgoby,
Gigas,Monster Axe,"f+2, d+1",https://gfycat.com/aromaticbolddunlin,
Gigas,Monster Axe to Golem Set Up,"f+2, d+1, 3+4",https://gfycat.com/SpeedyThreadbareIrishwolfhound,
Gigas,Crazy Knuckle Combo,"f+3, 2",https://gfycat.com/verifiableharmfulhog,
Gigas,Crazy Knuckle Combo to Goliath,"f+3, 2, F",https://gfycat.com/athleticillinformedcaracal,
Gigas,Burring Reamer,f+4,https://gfycat.com/hairygrandioseiberianlynx,
Gigas,Burring Reamer to Goliath,"f+4, F",https://gfycat.com/openmarvelousindianskimmer,
Gigas,Quick Head-Butt,f+1+2,https://gfycat.com/demandinggrizzleddragon,
Gigas,Bulldozer Charge,f+1+2(CH in front),https://gfycat.com/metallicmajestickawala,
Gigas,Goliath,f+3+4 or from special move,https://gfycat.com/disastroussadlamprey,
Gigas,Metal Crusher,GOL 1,https://gfycat.com/unkemptimpolitedobermanpinscher,
Gigas,Hell Crusher,GOL 2,https://gfycat.com/testyblinddiamondbackrattlesnake,
Gigas,Advancing Giant Press,GOL 1+2,https://gfycat.com/drearyethicalarmadillo,
Gigas,Hazardous Hook,d/f+1,https://gfycat.com/wellwornpleasinghumpbackwhale,
Gigas,Double Hook Reactor,"d/f+2, 1",https://gfycat.com/thisflusteredcommongonolek,
Gigas,Nail Gun Punch,"d/f+3, 1",https://gfycat.com/friendlysinglehairstreak,
Gigas,Vice Grip Hammer Rush,"d/f+3, 1+2, 1+2",https://gfycat.com/linearagedlhasaapso,
Gigas,Nail Gun,"d/f+4, 1+2",https://gfycat.com/windingjoyouscattle,
Gigas,Excavator,"d/f+1+2, 1+2",https://gfycat.com/limpingthunderouskiskadee,
Gigas,Sledgehammer,d+2,https://gfycat.com/secondpowerlesseasternglasslizard,
Gigas,Ignition Coil,"d+3, 2",https://gfycat.com/obedientshowyatlanticbluetang,
Gigas,Repelling Blast,d+1+2,https://gfycat.com/WhoppingShrillImpala,
Gigas,Enraged Howl,d+3+4,https://gfycat.com/everlastingvapidaruanas,
Gigas,End Mill,d/b+2,https://gfycat.com/mistyglossyiberianlynx,
Gigas,Shin Breaker,d/b+3,https://gfycat.com/blushingthinandeancat,
Gigas,Chisel Kick,d/b+4,https://gfycat.com/splendidcaringarrowworm,
Gigas,Fork Lift,d/b+1+2,https://gfycat.com/SlightThankfulAntbear,
Gigas,Golem Set Up,d/b+3+4 (to SG),https://gfycat.com/fakeseveralichthyostega,
Gigas,Killer Impact,SG 1,https://gfycat.com/ThoseReliableAlligatorgar,
Gigas,Blast Charge,SG 2,https://gfycat.com/hideousfearlessbobolink,
Gigas,Disarming Golem,SG u/b,https://gfycat.com/grippingflimsyflatcoatretriever,
Gigas,Fracturing Upper,b+1,https://gfycat.com/weeuniqueamericanavocet,
Gigas,Crazy Knuckle,b+2,https://gfycat.com/classicarcticearthworm,
Gigas,Crazy Knuckle to Goliath,"b+2, F",https://gfycat.com/tireddetailedblackandtancoonhound,
Gigas,Deadly Cannon,b+3,https://gfycat.com/closedqualifiedafricanelephant,
Gigas,Heavy Stomp,b+4,https://gfycat.com/lightgrandindianpalmsquirrel,
Gigas,Rusty Nail,b+1+2,https://gfycat.com/vagueagitatedchameleon,
Gigas,Jumping Elbow,u/f+1,https://gfycat.com/impartialmeekdouglasfirbarkbeetle,
Gigas,Staple Knee,u/f+3,https://gfycat.com/alertsecondaryasianlion,
Gigas,Giant Press,u/f+1+2,https://gfycat.com/briskcompetentbluetickcoonhound,
Gigas,Crushing Stomp,u/f+3+4,https://gfycat.com/sickampleblacklab,
Gigas,Unchained Upper,"f, F+2",https://gfycat.com/IndolentCrispIsopod,
Gigas,Dashing Knee,"f, F+3",https://gfycat.com/yawninggentleinvisiblerail,
Gigas,Gorefoot Impact,"f, F+4, 2",https://gfycat.com/EnlightenedSkeletalLeech,
Gigas,Vice Grip Hammer,"f, F+1+2, 1+2",https://gfycat.com/zestyapprehensiveasianlion,
Gigas,Charging Tackle,"f, f, f+2",https://gfycat.com/fantasticwebbedfrigatebird,
Gigas,Knocking Shoulder,WS 1,https://gfycat.com/reasonableimperfectamurstarfish,
Gigas,Savage Knee,"WS 2, 3",https://gfycat.com/hardtofindfalsebaleenwhale,
Gigas,Savage Reamer,"WS 2, 4",https://gfycat.com/costlyyawninghairstreak,
Gigas,Savage Reamer to Goliath,"WS 2, 4, F",https://gfycat.com/easygoingnegligibledevilfish,
Gigas,Goliath Toss,WS 3,https://gfycat.com/idioticbaggygerenuk,
Gigas,Spike Knee,WS 4,https://gfycat.com/unsightlyfamouscentipede,
Gigas,Spike Press,"WS 4, 2",https://gfycat.com/WetTimelyAddax,
Gigas,Brush Cutter,FC d/f+2,https://gfycat.com/windinginexperiencedcoypu,
Gigas,Flying Gauntlet,SS 2,https://gfycat.com/CapitalSpeedyDikkops,
Gigas,Ground Sweeper,face down grounded 2,https://gfycat.com/imperfectbigasiantrumpetfish,
Gigas,Ground Striker,face down grounded 1+2,https://gfycat.com/leanunhealthybongo,
Gigas,Hydraulic Lift,approach enemy 1+3,https://gfycat.com/gorgeousagedislandwhistler,
Gigas,Hydraulic Lift,approach enemy f+1+3,https://gfycat.com/skeletalcloudyleopardseal,
Gigas,Trash Compactor,approach enemy 2+4,https://gfycat.com/downrightcelebratedblackrussianterrier,
Gigas,Trash Compactor,approach enemy f+2+4,https://gfycat.com/maddarkbaboon,
Gigas,Outrage,approach enemy from left 1+3 or 2+4,https://gfycat.com/hilariousklutzydunlin,
Gigas,Amazing Impact,approach enemy from right 1+3 or 2+4,https://gfycat.com/chubbywaterloggedflies,
Gigas,Skull Smasher,approach enemy from behind 1+3 or 2+4,https://gfycat.com/tintedunsungalbatross,
Gigas,Overkill,"hcb, f+1+2",https://gfycat.com/smugcomplicatedjellyfish,
Gigas,Claw Hammer,approach mid-air enemy 1+3 or 2+4,https://gfycat.com/terrificfrenchblacklab,
Heihachi,Rage Art,in rage d+1+2,https://gfycat.com/plainanimatedapatosaur,
Heihachi,Rage Drive 1,"in rage 1, b+2, 1+2",https://gfycat.com/politelightheartedfoxterrier,
Heihachi,Rage Drive 2,"in rage b+2, 1+2",https://gfycat.com/WindingPerkyHorse,
Heihachi,Flash Punch Combo,"1, 1, 2",https://gfycat.com/sphericalvapidgyrfalcon,
Heihachi,Demon Slayer,"1, 2, 2",https://gfycat.com/querulousthornyarchaeocete,
Heihachi,Demon Executioner,"1, 2, 2~1+2",https://gfycat.com/relieveduncomfortablebergerpicard,
Heihachi,Demon Kicker,"1, 2, 4",https://gfycat.com/validinfatuatedkestrel,
Heihachi,Demon Massacre,"1, b+2, 1",https://gfycat.com/illiteratewindyblackpanther,
Heihachi,Demon Lair,"1, b+2, 4",https://gfycat.com/agiledeficientgrasshopper,
Heihachi,Demon Backhand Spin,"2, 2",https://gfycat.com/colossalgiganticbarnswallow,
Heihachi,Quick Executioner,"2, 2~1+2",https://gfycat.com/astonishingquestionablelemming,
Heihachi,Monzenbarai,"3, 4",https://gfycat.com/quaintneararachnid,
Heihachi,Demon Scissors,4~3 WS 4~3,https://gfycat.com/acceptableanxiousjunebug,
Heihachi,Demon Breath,1+2,https://gfycat.com/immaterialfamiliarequestrian,
Heihachi,Pressure Point,"f+2, 3",https://gfycat.com/agedhappygoluckyirishwaterspaniel,
Heihachi,Demon Shout,f+2~1+2,https://gfycat.com/unhappyconsciousjumpingbean,
Heihachi,Lightning Crush,f+3,https://gfycat.com/fondreasonableirishterrier,
Heihachi,Right Splits Kick,f+4,https://gfycat.com/goodjampackedamericanwirehair,
Heihachi,Chrome Dome,f+1+2,https://gfycat.com/perfectspiffyauklet,
Heihachi,Raijin Stance,f+3+4,https://gfycat.com/adolescentflusteredcob,
Heihachi,Fusatsujin Hasaiken,RAI 1,https://gfycat.com/MadTimelyAfricanhornbill,
Heihachi,Raijin's Wrath,"RAI 2, 1",https://gfycat.com/caringshamelessbullmastiff,
Heihachi,Lightning Bolt,RAI 1+2,https://gfycat.com/backsimplisticcranefly,
Heihachi,Double Palm Strike,"d/f+1, 1",https://gfycat.com/definiteimprobableirishredandwhitesetter,
Heihachi,Muso Tettsui,"d/f+1, 2",https://gfycat.com/easygloriousbunny,
Heihachi,Demon's Wings,d/f+1+2,https://gfycat.com/adorablekindlydunnart,
Heihachi,Hammer Punch,d+1,https://gfycat.com/sentimentalessentialkiwi,
Heihachi,Hammer Punch (Recover Crouched),"d+1, D",https://gfycat.com/joyousshrillacouchi,
Heihachi,Hammer Beating,"d+1, 2",https://gfycat.com/dismalunlinedhyena,
Heihachi,Jichinsai,d+3,https://gfycat.com/focusedcreativedanishswedishfarmdog,
Heihachi,Lighting Hammer,d+1+4,https://gfycat.com/nauticalcalmdoctorfish,
Heihachi,Battering Ram,d+2+3,https://gfycat.com/cooperativemeatyattwatersprairiechicken,
Heihachi,Eishomon,d/b+2,https://gfycat.com/highleafycentipede,
Heihachi,Angekisai,d/b+1+2,https://gfycat.com/singlehonoredegg,
Heihachi,Funkei Uraken,"b+1, 2",https://gfycat.com/temptinggrippingcrownofthornsstarfish,
Heihachi,Funkei Goshoha,"b+1, 2~1+2",https://gfycat.com/brilliantquarrelsomeasianwaterbuffalo,
Heihachi,Rashomon,b+2,https://gfycat.com/WickedTiredDore,
Heihachi,Hooking Crescent Kick,"b+3, 3",https://gfycat.com/illleftgnat,
Heihachi,Shingetsusen,b+4,https://gfycat.com/caringpettyiberianchiffchaff,
Heihachi,Twin Hammer Volley,"b+1+2, 1+2",https://gfycat.com/legalmixedelephant,
Heihachi,Hell Axle,"u/f+3, 4",https://gfycat.com/officialsmartamoeba,
Heihachi,Wind Slicer,u/f+4,https://gfycat.com/gorgeouspopularelephantseal,
Heihachi,Demon Uppercut,"f, F+2",https://gfycat.com/madeupvacantcoqui,
Heihachi,Left Splits Kick,"f, F+3",https://gfycat.com/masculinesecondarybaiji,
Heihachi,Tenma Destroyer,"b, f+2, 1",https://gfycat.com/jampackedunawarecanine,
Heihachi,Subjugator,"b, f+2, 2",https://gfycat.com/artisticfatalgemsbok,
Heihachi,Tenma Barrage,"b, f+2, 3",https://gfycat.com/ignorantbrilliantamericanmarten,
Heihachi,Deity Slayer,"b, B+1+2",https://gfycat.com/wellworntepidamazontreeboa,
Heihachi,Shadow Step,"b, B+3+4",https://gfycat.com/appropriatedirectalaskajingle,
Heihachi,Dragon Uppercut,"f, n, d, d/f+1",https://gfycat.com/pointlesswetfieldmouse,
Heihachi,Omen Thunder Godfist,"f, n, d/f+1",https://gfycat.com/enormoustornfallowdeer,
Heihachi,Wind God Fist,"f, n, d, D/F+2",https://gfycat.com/tinyphysicalhake,
Heihachi,Electric Wind God Fist,"f, n, d, d/f+2",https://gfycat.com/whichinfinitelaughingthrush,
Heihachi,Jumping Mid Kick,"f, n, d, d/f+3",https://gfycat.com/dapperactivefluke,
Heihachi,Jumping Low Kick,"f, n, d, D/F+3",https://gfycat.com/NegligibleBlissfulGoitered,
Heihachi,Spinning Demon Uppercut,"HS n, 1",https://gfycat.com/warmshadowykillifish,
Heihachi,Tsunami Kick,"HS n, 4, 4",https://gfycat.com/exemplarylimpacouchi,
Heihachi,Spinning Demon,"f, n, d, D/F+4, 4, 4",https://gfycat.com/thriftyenragedbellfrog,
Heihachi,Iron Hand,qcf+2,https://gfycat.com/uniformfatjerboa,
Heihachi,Leaping Side Kick,"f, f, f+3",https://gfycat.com/marriedmeagerachillestang,
Heihachi,Quick Iron Fist,WS 1,https://gfycat.com/genuineaggravatingayeaye,
Heihachi,Dark Thrust,WS 2,https://gfycat.com/wansplendidcow,
Heihachi,Tsunami Kick,"WS 4, 4",https://gfycat.com/aggressivemisguideddromedary,
Heihachi,Crouching Dragon Kick,FC d/f+4,https://gfycat.com/PoshSlipperyAldabratortoise,
Heihachi,Kidney Crush Combo,"SS 2, 1",https://gfycat.com/LightheartedMintyAntelopegroundsquirrel,
Heihachi,Geta Stomp,"opponent down, d+4",https://gfycat.com/craftyvastblackbird,
Heihachi,Auger,2+3+4,https://gfycat.com/likelyharshargentineruddyduck,
Heihachi,Neck Breaker,approach enemy 1+3,https://gfycat.com/somberfewchrysalis,
Heihachi,Neck Breaker,approach enemy f+1+3,https://gfycat.com/carefreeinfamouskillifish,
Heihachi,Jumping Power Bomb,approach enemy 2+4,https://gfycat.com/impressiveplushcicada,
Heihachi,Jumping Power Bomb,approach enemy f+2+4,https://gfycat.com/weirdqualifiedhomalocephale,
Heihachi,Guillotine Chop,approach enemy from left 1+3 or 2+4,https://gfycat.com/wholeraredromaeosaur,
Heihachi,Freefall,approach enemy from right 1+3 or 2+4,https://gfycat.com/carefreeradiantgaur,
Heihachi,Atomic Drop,approach enemy from behind 1+3 or 2+4,https://gfycat.com/smoggycluelesschihuahua,
Heihachi,Fire Starter,approach enemy d/f+2+3,https://gfycat.com/hollowmeaslyamericanlobster,
Heihachi,Stonehead,"approach enemy f, F+1+2",https://gfycat.com/fabulouslonelyirukandjijellyfish,
Heihachi,Broken Toy,approach enemy qcf+1+3,https://gfycat.com/scaredpitifulairedale,
Heihachi,Heaven's Wrath,time with enemy attack b+1+4 or b+2+3,https://gfycat.com/portlyadorablegalago,
Hwoarang,Rage Art,in rage LFS or RFS d+3+4,https://gfycat.com/shamefulmajesticamericanbittern,
Hwoarang,Rage Drive 1,"in rage d+3+4 ,4",https://gfycat.com/LividFlawlessHornedtoad,
Hwoarang,Rage Drive 2,"in rage u/f+3, 4, 3+4",https://gfycat.com/carefulhalfkiwi,
Hwoarang,Rage Drive 3,"in rage LFS u/f+3, 4, 3+4",https://gfycat.com/needyharmfulgosling,
Hwoarang,Home Surgery,"1, 1, 3, 3",https://gfycat.com/ringedpowerlesscarp,
Hwoarang,Left Right to Left Flamingo,"1, 2, 3",https://gfycat.com/decimalrealisticdunlin,
Hwoarang,Left Right to Right Flamingo,"1, 2, 4",https://gfycat.com/sizzlingregularhound,
Hwoarang,Rejector,"1, 2, f+3",https://gfycat.com/achingilliteratebeardedcollie,
Hwoarang,Rejection,"1, 2, f+4",https://gfycat.com/WaryFelineKagu,
Hwoarang,Right Jab to Left Flamingo,"2, 3",https://gfycat.com/craftyedibleichthyosaurs,
Hwoarang,Right Jab to Right Flamingo,"2, 4",https://gfycat.com/classicornateadouri,
Hwoarang,Right Jab to Side Kick,"2, f+3",https://gfycat.com/elderlyordinarybluejay,
Hwoarang,Right Jab to Spinning Back Kick,"2, f+4",https://gfycat.com/PepperyDefenselessHairstreakbutterfly,
Hwoarang,Left Kicks to Left Flamingo,"3, 3, F",https://gfycat.com/dizzyjoyousglowworm,
Hwoarang,Left Kicks,"3, 3, 3",https://gfycat.com/darlingvapidamericancicada,
Hwoarang,Left Kicks to Right Hook Kick,"3, 3, 4",https://gfycat.com/slightthoroughkookaburra,
Hwoarang,Left Kicks to Backlash,"3, 3, f+4",https://gfycat.com/selfishsleepychameleon,
Hwoarang,Flying Eagle,3~4,https://gfycat.com/tamegratefularcticseal,
Hwoarang,Right Left Kick Combo,"4, 3",https://gfycat.com/rashtintedgrayling,
Hwoarang,Right Kicks to Right Flamingo,"4, 4",https://gfycat.com/helplessgiganticcats,
Hwoarang,Right Kicks to Right Stance,"4, f+4",https://gfycat.com/composedgiantkangaroo,
Hwoarang,Right Kicks to Chainsaw Heel,"4, 4, 3",https://gfycat.com/unrealisticflawedflea,
Hwoarang,Right Kick Combo to Right Flamingo,"4, 4, 4",https://gfycat.com/focusedpastelbantamrooster,
Hwoarang,Right Kick Combo to Right Stance,"4, 4, f+4",https://gfycat.com/majesticinconsequentialindochinesetiger,
Hwoarang,Right Kick Combo to Chainsaw Heel,"4, 4, 4, 3",https://gfycat.com/decimalconsciousairedaleterrier,
Hwoarang,Right Kick Combo,"4, 4, 4, 4",https://gfycat.com/glumdefinitefattaileddunnart,
Hwoarang,Disrespect,1+2,https://gfycat.com/agonizingfirsthandbagworm,
Hwoarang,Motion Switch,3+4,https://gfycat.com/sillyunhappycrocodile,
Hwoarang,Rusty Knife,f+2,https://gfycat.com/bestwelloffindianpalmsquirrel,
Hwoarang,Left Flamingo Feint,f+3,https://gfycat.com/elasticsilverblobfish,
Hwoarang,Cheap Shot Snap Kick,f+3~n+3,https://gfycat.com/warlikeconstanthen,
Hwoarang,Right Flamingo Feint,"f, n+4",https://gfycat.com/circulargranularchick,
Hwoarang,Right Hook Kick to Right Flamingo,f+4,https://gfycat.com/creativeclutteredbuffalo,
Hwoarang,Push Hands,f+1+2,https://gfycat.com/popularbothargentinehornedfrog,
Hwoarang,Double Claymore,"d/f+3, 4",https://gfycat.com/HelplessTimelyIberianmole,
Hwoarang,Middle Claymore,d/f+4,https://gfycat.com/scaredspicydugong,
Hwoarang,Smash Low Right to Right Flamingo,"d+3, 4",https://gfycat.com/kindplushafricanclawedfrog,
Hwoarang,Firecracker,"d+4, 4",https://gfycat.com/greenflawedamethystgemclam,
Hwoarang,Sweep Kick,d/b+3,https://gfycat.com/unacceptableignorantbobcat,
Hwoarang,Ankle Biter to Right Flamingo,"d/b+4, F",https://gfycat.com/dishonestsizzlingicelandgull,
Hwoarang,Ankle Biter to Crescent Kick,"d/b+4, 4",https://gfycat.com/softwildhypsilophodon,
Hwoarang,Dynamite Heel,d/b+3+4,https://gfycat.com/pointeddisgustingdrafthorse,
Hwoarang,Dynamite Heel Cancel,"d/b+3+4, b, b",https://gfycat.com/enchantingsentimentalgiraffe,
Hwoarang,Stealth Needle,b+1,https://gfycat.com/consideratescentedhousefly,
Hwoarang,Bolt Cut,b+2,https://gfycat.com/YellowishUnrealisticHarrier,
Hwoarang,Left Plasma Blade,b+3,https://gfycat.com/SpotlessClumsyGnat,
Hwoarang,Nose Bleeder,b+4,https://gfycat.com/carelessdisguisedcygnet,
Hwoarang,Flamingo Shuffle,"u/b+3, 3",https://gfycat.com/glaringnippyblackmamba,
Hwoarang,Riffle Shuffle,"u/b+3, 4",https://gfycat.com/silvergoodcuckoo,
Hwoarang,Fade-Away Kick,u/b+4,https://gfycat.com/competentgenerousafricanjacana,
Hwoarang,Jump Kick to Left Flamingo,u+3,https://gfycat.com/finishedsomberdungenesscrab,
Hwoarang,Scorpion Side Kick to Right Flamingo,u+4,https://gfycat.com/beautifulplainekaltadeta,
Hwoarang,Bloody Guillotine,u+3+4,https://gfycat.com/cautioussillygalapagosalbatross,
Hwoarang,Flashing Trident,"u/f+3+4, 4",https://gfycat.com/vigorousimmediateblesbok,
Hwoarang,Bone Stinger,u/f+2,https://gfycat.com/hairyfittingcony,
Hwoarang,Hunting Hawk,"u/f+3, 4, 3",https://gfycat.com/boldnewamericanredsquirrel,
Hwoarang,Air Raid to Right Flamingo,"u/f+4, 4, 4",https://gfycat.com/heftydimpledcreature,
Hwoarang,Spinning Axe Kick,"f, F+3",https://gfycat.com/flawededucatedjuliabutterfly,
Hwoarang,Peacekeeper,"f, F+4",https://gfycat.com/unlinedunacceptablegrouse,
Hwoarang,Phalanx,"f, n, d, d/f+3",https://gfycat.com/NewEqualDodobird,
Hwoarang,Sky Rocket,"f, n, d, d/f+4",https://gfycat.com/immediatespiriteditaliangreyhound,
Hwoarang,Flying Nerichagi,"f, f, f+3",https://gfycat.com/revolvingsecondarycrocodile,
Hwoarang,Torpedo Kick,"f, f, f+4",https://gfycat.com/slowlividamericanmarten,
Hwoarang,Iron Heel,WS 3,https://gfycat.com/threadbareelasticindianpalmsquirrel,
Hwoarang,Tsunami Kick,"WS 4, 4",https://gfycat.com/rapidimperturbableamoeba,
Hwoarang,Eruption to Left Flamingo,"SS 3, 3",https://gfycat.com/freshamusedaldabratortoise,
Hwoarang,Spinning Trip Kick,SS 4,https://gfycat.com/elaborateblackankolewatusi,
Hwoarang,Plasma Blade,LFF BT 4,https://gfycat.com/yawningveneratedbat,
Hwoarang,Disrespect,RFF 1+2,https://gfycat.com/blushingfailingicelandicsheepdog,
Hwoarang,Motion Switch,RFF 3+4,https://gfycat.com/obesepowerfulbaldeagle,
Hwoarang,Migraine,"RFF 1, 1",https://gfycat.com/descriptiveamusingballoonfish,
Hwoarang,Big Fists,"RFF 2, 1, 1",https://gfycat.com/quarterlymadeupflounder,
Hwoarang,Right PK Combo,"RFF 2, 3",https://gfycat.com/sardonicdimpledbackswimmer,
Hwoarang,Chainsaw Kick Combo,"RFF 2, 4, 3",https://gfycat.com/wellmadefaintglowworm,
Hwoarang,Right Reverse Kick Combo,"RFF 2, 4, 4",https://gfycat.com/tautlimitedhousefly,
Hwoarang,Right Jab to Spin Kick,"RFF 2, b+4",https://gfycat.com/farawayfantasticdassierat,
Hwoarang,Volcannon to Right Flamingo,"RFF 3, 4",https://gfycat.com/creepysentimentaliaerismetalmark,
Hwoarang,Volcannon to Right Stance,"RFF 3, f+4",https://gfycat.com/helplessbitesizedbrahmanbull,
Hwoarang,Backlash,RFF 3~4,https://gfycat.com/waryflatadeliepenguin,
Hwoarang,Chainsaw Kick,"RFF 4, 3",https://gfycat.com/similarbaggydrafthorse,
Hwoarang,Right Reverse Kick,"RFF 4, 4",https://gfycat.com/sinfulteemingbluefish,
Hwoarang,Right Flamingo Feint,RFF f+4,https://gfycat.com/criminalhiddenhake,
Hwoarang,Grand Theft,RFF f+4~4,https://gfycat.com/firstadvancedhypacrosaurus,
Hwoarang,Cheap Shot to Left Flamingo,RFF f+3,https://gfycat.com/legitimateshoddycoypu,
