MOVE NAME,COMMAND,HIT LEVEL,RANGE,GAP,TRACKING,CRUSH,JAIL,NC / NCc,ENVIRONMENTAL,DAMAGE,START UP,ON BLOCK,ON HIT,ON CH,IN AIR,ON WHIFF,ACTIVE,NOTES
-,qcf,-,-,-,high,-,-,-,-,-,-,-,-,-,-,-,-,-
Front Kick to Slither Step,"b+3, F",mid,-,-,-,-,-,-,-,12 [14],i19,-14,-3,-3,-,-,-,-
Hammer Driver to Slither Step,"d+1+2, F","mid, mid",-,-,-,-,-,-,-,10 [12],i17,-21,-10,-10,-,-,-,-
INTO SWAY,,,,,,,,,,,,,,,,,,
Sway,qcb,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Hammer Driver to Sway,"d+1+2, B","mid, mid",-,-,-,-,-,-,-,10 [12],i17,-18,-7,-7,-,-,-,-
POWER CRUSHES,,,,,,,,,,,,,,,,,,
Mach Breaker,"f, F+2",high,-,-,-,-,-,-,-,32 [38],i13,-10,KND,KND,-,-,-,-
RAGE MOVES,,,,,,,,,,,,,,,,,,
Rage Art,(During Rage) d/f+1+2 (or FC d/f+1+2),mid,-,-,-,-,-,-,-,55 [57],i20,-22,KND,KND,-,-,-,-
Rage Drive,(During Rage) b+1+2,mid,-,-,-,-,-,-,-,30 [36],i18,+6 (OC),GROUND BOUNCE,GROUND BOUNCE,-,-,-,-
UNBLOCKABLE MOVES,,,,,,,,,,,,,,,,,,
Gravity Blow,f+1+4,mid,-,-,high,-,-,-,-,21 [25],i28,!,-12,-12,-,-,-,-
Meteor Smash,b+1+4,mid,-,-,high,-,-,-,-,45 [54],i53,!,+7,+7,-,-,-,-
Taunt,1+3+4,mid,-,-,-,-,-,-,-,-,i28,!,-34,-34,-,-,-,-
THROWS,,,,,,,,,,,,,,,,,,
Gravity Brain Buster,Approach enemy... 1+3,high throw,-,-,-,-,-,-,-,35,i12,-3,KND,-,-,-,-,-
Guillotine,Approach enemy... 2+4,high throw,-,-,-,-,-,-,-,35,i12,-6,KND,-,-,-,-,-
Gravity Brain Buster,Approach enemy... f+1+3,high throw,-,-,-,-,-,-,-,35,i15,-3,KND,-,-,-,-,-
Guillotine,Approach enemy... f+2+4,high throw,-,-,-,-,-,-,-,35,i15,-6,KND,-,-,-,-,-
Anaconda Assassin,"Approach enemy... f, F+1+2",high throw,-,-,-,-,-,-,-,40,i12,-6,KND,-,-,-,-,-
Gravity Throw,Approach from left side... 1+3 (or 2+4),high throw,-,-,-,-,-,-,-,40,i12,-3,KND,-,-,-,-,-
Knee Blast,Approach from right side... 1+3 (or 2+4),high throw,-,-,-,-,-,-,-,40,i12,-3,KND,-,-,-,-,-
Neck Throw,Approach from behind... 1+3 (or 2+4),high throw,-,-,-,-,-,-,-,60,i12,!,KND,-,-,-,-,-
Chains of Misery,"FC d/f, d, d/f+1+2",high throw,-,-,-,-,-,-,-,45,i11,-6,KND,-,-,-,-,-
-,"WR f, f, F (Mid Screen)",mid throw,-,-,high,-,-,-,-,5,i16,-5,KND,-,-,-,-,-
DURING TACKLE,,,,,,,,,,,,,,,,,,
-,(During Tackle) 1 (or 2),-,-,-,-,-,-,-,-,5,-,-,KND,-,-,-,-,-
-,"(During Tackle) 1/2, 1/2",-,-,-,-,-,-,-,-,"5, 5",-,-,KND,-,-,-,-,-
-,"(During Tackle) 1/2, 1/2, 1/2",-,-,-,-,-,-,-,-,"5, 5, 5",-,-,KND,-,-,-,-,-
-,"(During Tackle) 1/2, 1/2, 1/2, 1/2",-,-,-,-,-,-,-,-,"5, 5, 5, 15",-,-,KND,-,-,-,-,-
SPECIAL,,,,,,,,,,,,,,,,,,
Parry,Time with enemy punch... b+1+3 (or b+2+4),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,After a successful parry... 2,high,-,-,-,-,-,-,-,30,i13,-,KND,-,-,-,-,-
