MOVE NAME,COMMAND,HIT LEVEL,RANGE,GAP,TRACKING,CRUSH,JAIL,NC / NCc,ENVIRONMENTAL,DAMAGE,START UP,ON BLOCK,ON HIT,ON CH,IN AIR,ON WHIFF,ACTIVE,NOTES
-,"Face Down, Feet Away+3",low,-,-,-,high,-,-,-,10 [12],i21,-20,+1,STUN,-,-,-,-
-,"Face Down, Feet Away+4 (close)",mid,-,-,-,-,-,-,-,15 [18],i21,-19,KND,KND,-,-,-,-
-,"Face Down, Feet Away+4 (far)",mid,-,-,-,-,-,-,-,10 [12],i21,-19,-10,KND,-,-,-,-
-,(Upon Landing) f,mid,-,-,-,low,-,-,-,4,i33,-2,+3,+3,-,-,-,-
INTO SIT,,,,,,,,,,,,,,,,,,
Sit,d+3+4,-,-,-,-,high,-,-,-,-,-,-,-,-,-,-,-,-
DURING SIT,,,,,,,,,,,,,,,,,,
-,SIT F or B,-,-,-,-,high,-,-,-,-,-,-,-,-,-,-,-,-
-,SIT 1,low,-,-,-,high,-,-,-,10 [12],i19,-48,-37,-37,-,-,-,-
-,"SIT 1, 2","low, low",-,-,-,high,-,-,-,"10 [12], 10",i19,-47,-36,-,-,-,-,-
-,"SIT (1), 2","low, low",-,-,-,high,-,-,-,10 [12],i15,-47,-36,-36,-,-,-,-
-,"SIT 1, 2, 1","low, low, low",-,-,-,high,-,-,-,"10 [12], 10, 10",i19,-43,-32,-,-,-,-,-
-,"SIT (1), 2, 1","low, low, low",-,-,-,high,-,-,-,"10 [12], 10",i15,-43,-32,-,-,-,-,-
-,"SIT (1), (2), 1","low, low, low",-,-,-,high,-,-,-,10 [12],i15,-43,-32,-32,-,-,-,-
Sit Punches 1,"SIT 1, 2, 1, 2","low, low, low, low",-,-,-,high,-,-,-,"10 [12], 10, 10, 10",i19,-47,-36,-,-,-,-,-
-,"SIT (1), 2, 1, 2","low, low, low, low",-,-,-,high,-,-,-,"10 [12], 10, 10",i15,-47,-36,-,-,-,-,-
-,"SIT (1), (2), 1, 2","low, low, low, low",-,-,-,high,-,-,-,"10 [12], 10",i15,-47,-36,-,-,-,-,-
-,"SIT (1), (2), (1), 2","low, low, low, low",-,-,-,high,-,-,-,10 [12],i15,-47,-36,-36,-,-,-,-
-,SIT 2,low,-,-,-,high,-,-,-,10 [12],i19,-45,-34,-34,-,-,-,-
-,"SIT 2, 1","low, low",-,-,-,high,-,-,-,"10 [12], 10",i19,-43,-32,-,-,-,-,-
-,"SIT (2), 1","low, low",-,-,-,high,-,-,-,10 [12],i15,-43,-32,-32,-,-,-,-
-,"SIT 2, 1, 2","low, low, low",-,-,-,high,-,-,-,"10 [12], 10, 10",i19,-47,-36,-,-,-,-,-
-,"SIT (2), 1, 2","low, low, low",-,-,-,high,-,-,-,"10 [12], 10",i15,-47,-36,-,-,-,-,-
-,"SIT (2), (1), 2","low, low, low",-,-,-,high,-,-,-,10 [12],i15,-47,-36,-36,-,-,-,-
Sit Punches 2,"SIT 2, 1, 2, 1","low, low, low, low",-,-,-,high,-,-,-,"10 [12], 10, 10, 10",i19,-43,-32,-,-,-,-,-
-,"SIT (2), 1, 2, 1","low, low, low, low",-,-,-,high,-,-,-,"10 [12], 10, 10",i15,-43,-32,-,-,-,-,-
-,"SIT (2), (1), 2, 1","low, low, low, low",-,-,-,high,-,-,-,"10 [12], 10",i15,-43,-32,-,-,-,-,-
-,"SIT (2), (1), (2), 1","low, low, low, low",-,-,-,high,-,-,-,10 [12],i15,-43,-32,-32,-,-,-,-
Ground Assault,SIT 1+2,mid,-,-,-,high,-,-,-,21 [25],i24,-44,STUN,STUN,-,-,-,-
Sit Pancake Press,SIT 3+4,mid,-,-,-,low,-,-,-,35 [42],i54,-33,KND,KND,-,-,-,-
POWER CRUSHES,,,,,,,,,,,,,,,,,,
Rocket Kick,"f, F+4",mid,-,-,-,-,-,-,-,35 [42],i16,-14,KND,KND,-,-,-,-
Barrel Jacket Hammer,u/b+1+2,high,-,-,-,-,-,-,-,20 [24],i20,-9,KND,KND,-,-,-,-
RAGE MOVES,,,,,,,,,,,,,,,,,,
Rage Art,(During Rage) b+1+2,mid,-,-,-,-,-,-,-,55 [57],i20,-32,KND,KND,-,-,-,-
Rage Drive,"(During Rage) b, d/b, d, d/f+1, 2","low, mid",-,-,-,high,-,-,-,"20 [24], 24",i24,-9,KND,KND,-,-,-,-
-,"(During Rage) (b, d/b, d, d/f+1), 2",mid,-,-,-,high,-,-,-,35 [42],i25,-9,KND,KND,-,-,-,-
UNBLOCKABLE MOVES,,,,,,,,,,,,,,,,,,
Giant Foot Stomp,3+4,mid,-,-,-,"low, mid, high",-,-,-,40 [48],i94,!,KND,KND,-,-,-,-
-,"3+4, 3+4",mid,-,-,-,"low, mid, high",-,-,-,40 [48],i44,!,KND,KND,-,-,-,-
-,"3+4, 3+4, 3+4",mid,-,-,-,"low, mid, high",-,-,-,60 [72],i44,!,KND,KND,-,-,-,-
-,"3+4, 3+4, 3+4, 3+4",mid,-,-,-,"low, mid, high",-,-,-,80 [96],i44,!,KND,KND,-,-,-,-
-,"3+4, 3+4, 3+4, 3+4, 3+4",mid,-,-,-,"low, mid, high",-,-,-,100 [120],i44,!,KND,KND,-,-,-,-
Dark Greeting,f+4~1,high,-,-,-,-,-,-,-,80 [96],i65,!,KND,KND,-,-,-,-
Gigaton Punch,"hcf, followed by one lever spin, 1 ",mid,-,-,-,-,-,-,-,35 [42],i17,!,KND,KND,-,-,-,-
-,"hcf, followed by two lever spins, 1",mid,-,-,-,-,-,-,-,45 [54],i17,!,KND,KND,-,-,-,-
-,"hcf, followed by three lever spins, 1",mid,-,-,-,-,-,-,-,55 [66],i17,!,KND,KND,-,-,-,-
-,"hcf, followed by four lever spins, 1",mid,-,-,-,-,-,-,-,199 [238],i17,!,KND,KND,-,-,-,-
THROWS,,,,,,,,,,,,,,,,,,
Rotary Catapult,Approach enemy... 1+3,high throw,-,-,-,-,-,-,-,35,i12,0,KND,-,-,-,-,-
Piston Gun Back Breaker,Approach enemy... 2+4,high throw,-,-,-,-,-,-,-,35,i12,-6,KND,-,-,-,-,-
Ground Zero,Approach enemy... u/f+1+2,high throw,-,-,-,-,-,-,-,35,i11,-6,KND,-,-,-,-,-
Lift Up Megaton Hit,"Approach enemy... u/f+1+2, d, d/f+2","high throw, mid",-,-,-,-,-,-,-,40,i11,-6,KND,-,-,-,-,-
Rotary Catapult,Approach enemy... f+1+3,high throw,-,-,-,-,-,-,-,35,i15,0,KND,-,-,-,-,-
Piston Gun Back Breaker,Approach enemy... f+2+4,high throw,-,-,-,-,-,-,-,35,i15,-6,KND,-,-,-,-,-
Body Press,Approach enemy... d/f+1+3,high throw,-,-,-,-,-,-,-,25,i12,-,KND,-,-,-,-,-
Body Press Hammer,"Approach enemy... d/f+1+3, 1+2",high throw,-,-,-,-,-,-,-,35,-,-,KND,-,-,-,-,-
Volcano,Approach enemy... d/f+2+4,high throw,-,-,-,-,-,-,-,10,i11,-2,KND,-,-,-,-,-
Volcano Blaster,"Approach enemy... d/f, D/F+2+4",high throw,-,-,-,-,-,-,-,10,i12,-2,KND,-,-,-,-,-
Body Smash,Approach enemy... d/b+2+3,high throw,-,-,-,-,-,-,-,25,i11,-2,KND,-,-,-,-,-
Pyramid Driver,Approach enemy... qcf+1,high throw,-,-,-,-,-,-,-,40,i11,-2,KND,-,-,-,-,-
Back Breaker,Approach enemy... qcb+2,high throw,-,-,-,-,-,-,-,45,i11,-2,KND,-,-,-,-,-
Pile Driver,"Approach enemy... d/b, f+1+2",high throw,-,-,-,-,-,-,-,50,i11,-6,KND,-,-,-,-,-
Side Left Bomb,Approach from left side... 1+3 (or 2+4),high throw,-,-,-,-,-,-,-,40,i12,-3,KND,-,-,-,-,-
Hanging Neck Throw,Approach from right side...  1+3 (or 2+4),high throw,-,-,-,-,-,-,-,40,i12,-3,KND,-,-,-,-,-
Spinal Crush,Approach from behind... 1+3 (or f+1+3),high throw,-,-,-,-,-,-,-,70,i12,-,KND,-,-,-,-,-
Throw Away,Approach from behind...  2+4 (or f+2+4),high throw,-,-,-,-,-,-,-,70,i12,-,KND,-,-,-,-,-
Gun Bomb,Approach (crouching enemy)... d+1+3,mid throw,-,-,-,-,-,-,-,45,i13,0,KND,-,-,-,-,-
Iron Gunman,Approach (crouching enemy)... d+2+4,mid throw,-,-,-,-,-,-,-,45,i13,0,KND,-,-,-,-,-
Twin Drivers,During enemy wall stun... 1+3 (or 2+4),-,-,-,-,-,-,-,-,-,i7,-,KND,-,-,-,-,-
Cossack Compactor,CSK Approach (crouching enemy)... d+1+2,mid throw,-,-,-,-,-,-,-,45,i12,0,KND,-,-,-,-,-
-,"WR f, f, F (Mid Screen)",mid,-,-,-,high,-,-,-,5,i16,-5 (BT),KND,-,-,-,-,-
DURING TACKLE,,,,,,,,,,,,,,,,,,
-,(During Tackle) 1 (or 2),-,-,-,-,-,-,-,-,5,-,-,KND,-,-,-,-,-
-,"(During Tackle) 1/2, 1/2",-,-,-,-,-,-,-,-,"5, 5",-,-,KND,-,-,-,-,-
-,"(During Tackle) 1/2, 1/2, 1/2",-,-,-,-,-,-,-,-,"5, 5, 5",-,-,KND,-,-,-,-,-
-,"(During Tackle) 1/2, 1/2, 1/2, 1/2",-,-,-,-,-,-,-,-,"5, 5, 5, 15",-,-,KND,-,-,-,-,-
SPECIAL,,,,,,,,,,,,,,,,,,
-,hcf,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
